,d,k,l,t,level,Min,Moves,CPU Time
0,5,3,26,19,0,8,"[(11, 'purple'), (13, 'purple'), (29, 'blue'), (19, 'green'), (11, 'purple'), (17, 'green'), (27, 'purple'), (30, 'purple')]",20.12606954574585
1,5,3,26,18,0,11,"[(24, 'purple'), (31, 'blue'), (29, 'blue'), (31, 'green'), (26, 'purple'), (7, 'green'), (18, 'purple'), (26, 'purple'), (19, 'green'), (30, 'purple'), (17, 'green')]",18.735062837600708
2,5,3,26,16,0,6,"[(2, 'green'), (30, 'purple'), (16, 'blue'), (29, 'blue'), (18, 'green'), (17, 'green')]",17.940160751342773
3,5,3,26,15,0,6,"[(18, 'green'), (30, 'purple'), (22, 'green'), (29, 'blue'), (16, 'green'), (17, 'green')]",24.22022771835327
4,5,3,26,13,0,4,"[(27, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",18.810070276260376
5,5,3,26,16,0,4,"[(16, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",23.43792986869812
6,5,3,26,9,0,6,"[(18, 'green'), (9, 'orange'), (30, 'purple'), (29, 'blue'), (1, 'orange'), (17, 'green')]",9.48748779296875
7,5,3,26,18,0,5,"[(15, 'purple'), (18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",36.014121294021606
8,5,3,26,15,0,8,"[(20, 'green'), (13, 'purple'), (16, 'green'), (27, 'blue'), (23, 'blue'), (17, 'green'), (30, 'purple'), (29, 'blue')]",29.59438443183899
9,5,3,26,12,0,7,"[(27, 'green'), (20, 'blue'), (7, 'purple'), (17, 'green'), (28, 'blue'), (29, 'blue'), (30, 'purple')]",15.437700271606445
10,5,3,26,20,0,6,"[(18, 'green'), (30, 'purple'), (29, 'blue'), (22, 'green'), (18, 'green'), (17, 'green')]",35.25505709648132
11,5,3,26,13,0,6,"[(6, 'green'), (30, 'purple'), (16, 'blue'), (23, 'green'), (29, 'blue'), (17, 'green')]",25.214592695236206
12,5,3,26,15,0,6,"[(18, 'green'), (30, 'purple'), (21, 'blue'), (16, 'green'), (17, 'green'), (29, 'blue')]",17.391637086868286
13,5,3,26,19,0,6,"[(15, 'purple'), (29, 'blue'), (16, 'green'), (26, 'green'), (17, 'green'), (30, 'purple')]",36.25879502296448
14,5,3,26,16,0,9,"[(27, 'blue'), (24, 'blue'), (18, 'green'), (12, 'blue'), (17, 'green'), (7, 'purple'), (24, 'blue'), (30, 'purple'), (29, 'blue')]",25.496345281600952
15,5,3,26,11,0,7,"[(20, 'green'), (27, 'blue'), (15, 'blue'), (17, 'green'), (20, 'purple'), (29, 'blue'), (30, 'purple')]",15.818177461624146
16,5,3,26,19,0,5,"[(10, 'green'), (30, 'purple'), (29, 'blue'), (25, 'green'), (17, 'green')]",22.785742044448853
17,5,3,26,19,0,10,"[(26, 'green'), (12, 'yellow'), (30, 'purple'), (20, 'yellow'), (11, 'green'), (29, 'blue'), (4, 'yellow'), (26, 'green'), (24, 'green'), (17, 'green')]",21.359437227249146
18,5,3,26,12,0,4,"[(26, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",22.582274198532104
19,5,3,26,21,0,10,"[(13, 'purple'), (8, 'green'), (29, 'blue'), (30, 'green'), (12, 'purple'), (22, 'green'), (30, 'purple'), (3, 'orange'), (17, 'green'), (1, 'orange')]",23.093656539916992
20,5,3,26,19,0,5,"[(16, 'green'), (28, 'purple'), (29, 'blue'), (30, 'purple'), (17, 'green')]",32.62911009788513
21,5,3,26,13,0,5,"[(13, 'purple'), (26, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",25.02807354927063
22,5,3,26,18,0,9,"[(12, 'purple'), (29, 'blue'), (27, 'green'), (30, 'purple'), (24, 'green'), (25, 'green'), (6, 'yellow'), (4, 'yellow'), (17, 'green')]",20.39894151687622
23,5,3,26,17,0,8,"[(26, 'green'), (11, 'green'), (21, 'purple'), (30, 'purple'), (29, 'blue'), (23, 'green'), (16, 'green'), (17, 'green')]",16.84245014190674
24,5,3,26,16,0,8,"[(18, 'green'), (19, 'green'), (11, 'purple'), (18, 'green'), (30, 'purple'), (31, 'blue'), (29, 'blue'), (17, 'green')]",19.02313733100891
25,5,3,26,17,0,6,"[(24, 'green'), (28, 'purple'), (29, 'blue'), (17, 'green'), (18, 'purple'), (30, 'purple')]",30.04021453857422
26,5,3,26,11,0,5,"[(16, 'green'), (30, 'purple'), (21, 'blue'), (17, 'green'), (29, 'blue')]",13.499157428741455
27,5,3,26,16,0,4,"[(18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",17.396424770355225
28,5,3,26,11,0,7,"[(9, 'purple'), (18, 'green'), (25, 'blue'), (17, 'green'), (12, 'purple'), (30, 'purple'), (29, 'blue')]",22.723913431167603
29,5,3,26,19,0,10,"[(8, 'purple'), (21, 'blue'), (29, 'blue'), (18, 'green'), (28, 'blue'), (31, 'blue'), (30, 'purple'), (15, 'blue'), (17, 'green'), (29, 'blue')]",36.33698916435242
30,5,3,26,18,0,7,"[(31, 'purple'), (29, 'blue'), (9, 'blue'), (24, 'green'), (30, 'purple'), (17, 'green'), (29, 'blue')]",35.68622803688049
31,5,3,26,23,0,8,"[(21, 'purple'), (14, 'green'), (30, 'purple'), (10, 'green'), (29, 'blue'), (27, 'green'), (19, 'green'), (17, 'green')]",27.360530853271484
32,5,3,26,17,0,8,"[(16, 'blue'), (12, 'green'), (30, 'purple'), (11, 'green'), (29, 'blue'), (25, 'green'), (18, 'green'), (17, 'green')]",19.27336812019348
33,5,3,26,19,0,7,"[(31, 'green'), (8, 'purple'), (29, 'blue'), (27, 'green'), (19, 'green'), (17, 'green'), (30, 'purple')]",28.788329362869263
34,5,3,26,17,0,6,"[(24, 'blue'), (26, 'green'), (30, 'purple'), (19, 'green'), (17, 'green'), (29, 'blue')]",35.73038196563721
35,5,3,26,24,0,8,"[(15, 'green'), (9, 'green'), (15, 'green'), (30, 'purple'), (10, 'green'), (29, 'blue'), (19, 'green'), (17, 'green')]",24.388819456100464
36,5,3,26,15,0,7,"[(24, 'blue'), (6, 'green'), (30, 'purple'), (18, 'green'), (28, 'blue'), (17, 'green'), (29, 'blue')]",24.792402744293213
37,5,3,26,24,0,14,"[(12, 'yellow'), (26, 'green'), (18, 'blue'), (10, 'green'), (31, 'purple'), (16, 'blue'), (6, 'yellow'), (15, 'orange'), (1, 'orange'), (30, 'purple'), (4, 'yellow'), (29, 'blue'), (26, 'green'), (17, 'green')]",46.93216013908386
38,5,3,26,16,0,8,"[(24, 'blue'), (14, 'green'), (19, 'purple'), (30, 'purple'), (7, 'green'), (29, 'blue'), (18, 'green'), (17, 'green')]",27.212311029434204
39,5,3,26,14,0,8,"[(11, 'purple'), (23, 'purple'), (25, 'blue'), (29, 'blue'), (26, 'green'), (24, 'green'), (30, 'purple'), (17, 'green')]",31.523574113845825
40,5,3,26,6,0,5,"[(27, 'purple'), (22, 'green'), (29, 'blue'), (30, 'purple'), (17, 'green')]",9.0016028881073
41,5,3,26,22,0,8,"[(26, 'green'), (30, 'purple'), (3, 'green'), (7, 'green'), (18, 'green'), (29, 'blue'), (23, 'green'), (17, 'green')]",39.54327464103699
42,5,3,26,17,0,6,"[(19, 'green'), (18, 'green'), (30, 'purple'), (19, 'blue'), (29, 'blue'), (17, 'green')]",27.784273147583008
43,5,3,26,19,0,7,"[(15, 'purple'), (29, 'blue'), (6, 'green'), (30, 'purple'), (23, 'green'), (20, 'green'), (17, 'green')]",37.170711517333984
44,5,3,26,14,0,6,"[(18, 'green'), (30, 'purple'), (10, 'green'), (26, 'green'), (29, 'blue'), (17, 'green')]",22.644541025161743
45,5,3,26,22,0,14,"[(31, 'purple'), (13, 'purple'), (18, 'green'), (26, 'green'), (22, 'green'), (29, 'blue'), (8, 'purple'), (26, 'purple'), (14, 'purple'), (20, 'green'), (30, 'purple'), (5, 'orange'), (17, 'green'), (1, 'orange')]",20.99660587310791
46,5,3,26,24,0,8,"[(31, 'purple'), (29, 'blue'), (12, 'green'), (28, 'green'), (16, 'green'), (17, 'green'), (6, 'purple'), (30, 'purple')]",49.26982545852661
47,5,3,26,16,0,7,"[(15, 'purple'), (18, 'green'), (24, 'blue'), (17, 'green'), (19, 'purple'), (30, 'purple'), (29, 'blue')]",34.200252294540405
48,5,3,26,20,0,8,"[(7, 'yellow'), (18, 'green'), (4, 'yellow'), (30, 'purple'), (31, 'blue'), (23, 'green'), (29, 'blue'), (17, 'green')]",41.5110547542572
49,5,3,26,22,0,10,"[(10, 'green'), (24, 'blue'), (19, 'green'), (8, 'blue'), (30, 'purple'), (13, 'blue'), (18, 'green'), (29, 'blue'), (19, 'green'), (17, 'green')]",37.237977504730225
50,5,3,26,23,0,7,"[(2, 'green'), (22, 'purple'), (29, 'blue'), (30, 'purple'), (11, 'green'), (19, 'green'), (17, 'green')]",47.896278619766235
51,5,3,26,15,0,12,"[(20, 'yellow'), (6, 'yellow'), (4, 'yellow'), (15, 'purple'), (16, 'green'), (20, 'yellow'), (29, 'blue'), (17, 'green'), (7, 'yellow'), (30, 'purple'), (12, 'yellow'), (4, 'yellow')]",15.700114250183105
52,5,3,26,22,0,8,"[(11, 'purple'), (23, 'blue'), (28, 'green'), (6, 'purple'), (30, 'purple'), (25, 'green'), (17, 'green'), (29, 'blue')]",43.33558893203735
53,5,3,26,24,0,8,"[(16, 'green'), (24, 'green'), (30, 'purple'), (21, 'blue'), (16, 'green'), (29, 'blue'), (21, 'green'), (17, 'green')]",46.940781116485596
54,5,3,26,20,0,7,"[(24, 'green'), (13, 'purple'), (29, 'blue'), (15, 'purple'), (17, 'green'), (22, 'purple'), (30, 'purple')]",40.562145948410034
55,5,3,26,16,0,8,"[(26, 'green'), (16, 'blue'), (30, 'purple'), (17, 'blue'), (22, 'purple'), (29, 'blue'), (30, 'purple'), (17, 'green')]",33.10452222824097
56,5,3,26,13,0,7,"[(10, 'green'), (23, 'purple'), (30, 'purple'), (2, 'green'), (18, 'green'), (29, 'blue'), (17, 'green')]",24.933412075042725
57,5,3,26,12,0,8,"[(18, 'green'), (19, 'green'), (30, 'purple'), (31, 'purple'), (29, 'blue'), (15, 'purple'), (30, 'purple'), (17, 'green')]",24.61327338218689
58,5,3,26,23,0,9,"[(27, 'purple'), (29, 'blue'), (11, 'purple'), (24, 'green'), (14, 'purple'), (30, 'purple'), (10, 'green'), (24, 'green'), (17, 'green')]",44.45489525794983
59,5,3,26,20,0,5,"[(19, 'green'), (30, 'purple'), (18, 'green'), (29, 'blue'), (17, 'green')]",39.569924116134644
60,5,3,26,18,0,7,"[(11, 'purple'), (29, 'blue'), (20, 'green'), (10, 'purple'), (14, 'purple'), (30, 'purple'), (17, 'green')]",30.166048765182495
61,5,3,26,20,0,9,"[(9, 'purple'), (16, 'blue'), (26, 'green'), (29, 'blue'), (17, 'green'), (15, 'purple'), (31, 'purple'), (26, 'purple'), (30, 'purple')]",39.44502067565918
62,5,3,26,13,0,7,"[(18, 'green'), (30, 'purple'), (24, 'purple'), (29, 'blue'), (8, 'purple'), (17, 'green'), (30, 'purple')]",25.407236337661743
63,5,3,26,15,0,6,"[(20, 'green'), (30, 'purple'), (26, 'blue'), (27, 'blue'), (29, 'blue'), (17, 'green')]",27.195473432540894
64,5,3,26,12,0,11,"[(24, 'purple'), (29, 'blue'), (31, 'green'), (19, 'green'), (5, 'orange'), (1, 'green'), (26, 'purple'), (25, 'green'), (1, 'orange'), (30, 'purple'), (17, 'green')]",27.4995174407959
65,5,3,26,19,0,5,"[(16, 'green'), (21, 'purple'), (30, 'purple'), (29, 'blue'), (17, 'green')]",16.30605125427246
66,5,3,26,23,0,8,"[(24, 'blue'), (31, 'purple'), (26, 'green'), (11, 'purple'), (29, 'blue'), (17, 'green'), (8, 'purple'), (30, 'purple')]",41.43784832954407
67,5,3,26,18,0,5,"[(16, 'green'), (30, 'purple'), (29, 'blue'), (18, 'green'), (17, 'green')]",32.34128022193909
68,5,3,26,13,0,4,"[(16, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",25.003873586654663
69,5,3,26,24,0,8,"[(8, 'purple'), (23, 'green'), (28, 'blue'), (29, 'blue'), (28, 'purple'), (30, 'purple'), (21, 'green'), (17, 'green')]",20.981822967529297
70,5,3,26,23,0,7,"[(18, 'green'), (14, 'purple'), (29, 'blue'), (3, 'purple'), (17, 'green'), (18, 'purple'), (30, 'purple')]",20.999313592910767
71,5,3,26,20,0,7,"[(9, 'purple'), (29, 'blue'), (27, 'green'), (17, 'green'), (8, 'purple'), (10, 'purple'), (30, 'purple')]",17.29397416114807
72,5,3,26,20,0,4,"[(16, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",36.46445894241333
73,5,3,26,20,0,5,"[(21, 'blue'), (26, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",35.24652576446533
74,5,3,26,11,0,4,"[(26, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",9.583149909973145
75,5,3,26,14,0,7,"[(24, 'blue'), (31, 'purple'), (29, 'blue'), (18, 'green'), (15, 'purple'), (17, 'green'), (30, 'purple')]",12.230780124664307
76,5,3,26,12,0,4,"[(16, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",10.483116626739502
77,5,3,26,10,0,5,"[(26, 'green'), (30, 'purple'), (29, 'blue'), (24, 'green'), (17, 'green')]",9.252695322036743
78,5,3,26,22,0,8,"[(31, 'purple'), (29, 'blue'), (26, 'green'), (30, 'purple'), (10, 'green'), (24, 'green'), (26, 'green'), (17, 'green')]",19.818599224090576
79,5,3,26,15,0,7,"[(18, 'green'), (13, 'purple'), (29, 'blue'), (12, 'purple'), (26, 'purple'), (30, 'purple'), (17, 'green')]",13.281757831573486
80,5,3,26,22,0,8,"[(13, 'purple'), (29, 'blue'), (26, 'green'), (8, 'purple'), (17, 'green'), (20, 'yellow'), (30, 'purple'), (4, 'yellow')]",21.666489601135254
81,5,3,26,16,0,4,"[(18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",25.861443281173706
82,5,3,26,22,0,6,"[(18, 'green'), (30, 'purple'), (29, 'blue'), (26, 'green'), (16, 'green'), (17, 'green')]",36.81435036659241
83,5,3,26,16,0,8,"[(13, 'purple'), (24, 'green'), (28, 'purple'), (19, 'blue'), (25, 'blue'), (30, 'purple'), (29, 'blue'), (17, 'green')]",28.750816345214844
84,5,3,26,15,0,6,"[(31, 'purple'), (29, 'blue'), (26, 'green'), (18, 'green'), (17, 'green'), (30, 'purple')]",20.245344400405884
85,5,3,26,17,0,7,"[(27, 'green'), (30, 'purple'), (24, 'blue'), (16, 'blue'), (24, 'blue'), (17, 'green'), (29, 'blue')]",15.70935869216919
86,5,3,26,20,0,8,"[(13, 'purple'), (24, 'purple'), (29, 'blue'), (10, 'green'), (18, 'green'), (17, 'green'), (28, 'purple'), (30, 'purple')]",22.16432285308838
87,5,3,26,13,0,9,"[(22, 'green'), (27, 'blue'), (30, 'purple'), (29, 'blue'), (13, 'yellow'), (26, 'purple'), (4, 'yellow'), (30, 'purple'), (17, 'green')]",22.237892389297485
88,5,3,26,18,0,9,"[(18, 'green'), (30, 'purple'), (25, 'blue'), (17, 'green'), (5, 'orange'), (29, 'blue'), (9, 'green'), (17, 'green'), (1, 'orange')]",31.688861846923828
89,5,3,26,20,0,8,"[(8, 'green'), (24, 'green'), (23, 'purple'), (30, 'purple'), (29, 'blue'), (25, 'green'), (24, 'green'), (17, 'green')]",34.703932762145996
90,5,3,26,24,0,4,"[(16, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",40.17326307296753
91,5,3,26,13,0,4,"[(16, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",19.365325689315796
92,5,3,26,17,0,5,"[(26, 'green'), (31, 'purple'), (29, 'blue'), (30, 'purple'), (17, 'green')]",16.35305905342102
93,5,3,26,9,0,4,"[(18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",15.449860572814941
94,5,3,26,15,0,5,"[(16, 'green'), (30, 'purple'), (29, 'blue'), (18, 'green'), (17, 'green')]",13.105219841003418
95,5,3,26,25,0,5,"[(18, 'green'), (30, 'purple'), (28, 'blue'), (29, 'blue'), (17, 'green')]",23.522526025772095
96,5,3,26,21,0,8,"[(18, 'green'), (30, 'purple'), (3, 'green'), (25, 'blue'), (29, 'blue'), (18, 'green'), (19, 'green'), (17, 'green')]",30.61994504928589
97,5,3,26,20,0,7,"[(11, 'green'), (30, 'purple'), (2, 'green'), (20, 'blue'), (18, 'green'), (29, 'blue'), (17, 'green')]",29.374972820281982
98,5,3,26,21,0,4,"[(24, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",22.007495880126953
99,5,3,26,13,0,5,"[(21, 'blue'), (18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",24.038795948028564
100,5,3,26,13,0,7,"[(26, 'green'), (30, 'purple'), (15, 'yellow'), (29, 'blue'), (4, 'yellow'), (19, 'green'), (17, 'green')]",24.727545499801636
101,5,3,26,19,0,9,"[(13, 'purple'), (20, 'blue'), (8, 'green'), (30, 'purple'), (29, 'blue'), (26, 'green'), (19, 'green'), (24, 'green'), (17, 'green')]",31.25982904434204
102,5,3,26,17,0,8,"[(15, 'purple'), (28, 'green'), (16, 'green'), (14, 'purple'), (29, 'blue'), (30, 'purple'), (24, 'green'), (17, 'green')]",15.754472732543945
103,5,3,26,26,0,7,"[(2, 'green'), (30, 'purple'), (25, 'blue'), (29, 'blue'), (19, 'green'), (18, 'green'), (17, 'green')]",37.40095257759094
104,5,3,26,17,0,6,"[(16, 'green'), (15, 'purple'), (29, 'blue'), (14, 'purple'), (30, 'purple'), (17, 'green')]",29.544702768325806
105,5,3,26,22,0,6,"[(24, 'green'), (30, 'purple'), (21, 'blue'), (31, 'blue'), (29, 'blue'), (17, 'green')]",19.483380556106567
106,5,3,26,18,0,6,"[(13, 'purple'), (20, 'green'), (29, 'blue'), (14, 'purple'), (30, 'purple'), (17, 'green')]",29.40737295150757
107,5,3,26,14,0,4,"[(18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",24.51691770553589
108,5,3,26,30,0,13,"[(18, 'green'), (2, 'green'), (26, 'purple'), (29, 'blue'), (19, 'purple'), (15, 'purple'), (10, 'green'), (3, 'green'), (26, 'green'), (30, 'purple'), (24, 'green'), (16, 'green'), (17, 'green')]",28.46215033531189
109,5,3,26,17,0,4,"[(18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",30.167011737823486
110,5,3,26,17,0,11,"[(21, 'purple'), (26, 'blue'), (15, 'green'), (29, 'blue'), (22, 'purple'), (8, 'green'), (30, 'purple'), (25, 'green'), (24, 'green'), (25, 'green'), (17, 'green')]",29.953880786895752
111,5,3,26,15,0,5,"[(18, 'green'), (30, 'purple'), (28, 'blue'), (29, 'blue'), (17, 'green')]",13.679492950439453
112,5,3,26,18,0,8,"[(26, 'blue'), (6, 'green'), (30, 'purple'), (18, 'blue'), (20, 'blue'), (18, 'green'), (29, 'blue'), (17, 'green')]",26.163543939590454
113,5,3,26,17,0,9,"[(18, 'green'), (30, 'purple'), (16, 'blue'), (25, 'blue'), (29, 'blue'), (5, 'orange'), (17, 'green'), (13, 'orange'), (1, 'orange')]",15.09346866607666
114,5,3,26,18,0,4,"[(16, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",30.53216004371643
115,5,3,26,12,0,5,"[(18, 'green'), (30, 'purple'), (31, 'blue'), (29, 'blue'), (17, 'green')]",19.854409217834473
116,5,3,26,22,0,12,"[(19, 'green'), (5, 'orange'), (31, 'purple'), (25, 'blue'), (8, 'blue'), (17, 'green'), (9, 'blue'), (30, 'purple'), (29, 'blue'), (25, 'green'), (1, 'orange'), (17, 'green')]",33.77639198303223
117,5,3,26,22,0,7,"[(16, 'green'), (30, 'purple'), (29, 'blue'), (31, 'blue'), (29, 'blue'), (26, 'green'), (17, 'green')]",30.78717827796936
118,5,3,26,15,0,6,"[(26, 'green'), (15, 'purple'), (18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",25.641989946365356
119,5,3,26,10,0,5,"[(24, 'purple'), (29, 'blue'), (23, 'green'), (30, 'purple'), (17, 'green')]",10.140586137771606
120,5,3,26,14,0,5,"[(23, 'purple'), (29, 'blue'), (16, 'green'), (30, 'purple'), (17, 'green')]",22.071200847625732
121,5,3,26,20,0,7,"[(12, 'green'), (30, 'purple'), (28, 'green'), (24, 'green'), (29, 'blue'), (16, 'green'), (17, 'green')]",29.039639234542847
122,5,3,26,18,0,7,"[(16, 'green'), (15, 'purple'), (20, 'green'), (29, 'blue'), (30, 'purple'), (22, 'green'), (17, 'green')]",24.933218955993652
123,5,3,26,19,0,7,"[(31, 'purple'), (13, 'purple'), (26, 'green'), (30, 'purple'), (31, 'blue'), (29, 'blue'), (17, 'green')]",17.27404236793518
124,5,3,26,11,0,10,"[(9, 'purple'), (10, 'purple'), (28, 'green'), (27, 'green'), (25, 'blue'), (30, 'purple'), (10, 'green'), (18, 'green'), (29, 'blue'), (17, 'green')]",17.974661588668823
125,5,3,26,37,0,12,"[(10, 'green'), (30, 'purple'), (20, 'blue'), (11, 'green'), (10, 'green'), (21, 'blue'), (8, 'green'), (29, 'blue'), (15, 'green'), (6, 'green'), (23, 'green'), (17, 'green')]",32.31805491447449
126,5,3,26,23,0,5,"[(26, 'green'), (18, 'green'), (30, 'purple'), (29, 'blue'), (17, 'green')]",30.980689764022827
127,5,3,26,21,0,7,"[(12, 'yellow'), (26, 'green'), (30, 'purple'), (4, 'yellow'), (29, 'blue'), (24, 'green'), (17, 'green')]",19.036039113998413
128,5,3,26,14,0,6,"[(26, 'green'), (18, 'green'), (31, 'purple'), (29, 'blue'), (30, 'purple'), (17, 'green')]",13.377241373062134
129,5,3,26,16,0,7,"[(13, 'purple'), (25, 'blue'), (22, 'green'), (31, 'purple'), (17, 'green'), (30, 'purple'), (29, 'blue')]",22.205153226852417
130,5,3,26,16,0,8,"[(15, 'purple'), (24, 'green'), (29, 'blue'), (11, 'purple'), (18, 'green'), (17, 'green'), (31, 'purple'), (30, 'purple')]",17.364516973495483
131,5,3,26,15,0,5,"[(16, 'green'), (20, 'purple'), (30, 'purple'), (29, 'blue'), (17, 'green')]",23.208236932754517
132,5,3,26,17,0,10,"[(13, 'purple'), (24, 'green'), (27, 'purple'), (26, 'purple'), (29, 'blue'), (22, 'purple'), (18, 'green'), (30, 'purple'), (21, 'green'), (17, 'green')]",20.251232624053955
133,5,3,26,15,0,5,"[(16, 'green'), (12, 'purple'), (30, 'purple'), (29, 'blue'), (17, 'green')]",13.44679045677185
134,5,3,26,19,0,7,"[(10, 'green'), (30, 'purple'), (21, 'blue'), (18, 'green'), (29, 'blue'), (16, 'green'), (17, 'green')]",26.908310174942017
135,5,3,26,19,0,10,"[(24, 'blue'), (11, 'purple'), (29, 'blue'), (9, 'purple'), (23, 'green'), (26, 'green'), (17, 'green'), (24, 'purple'), (26, 'purple'), (30, 'purple')]",20.3034884929657
136,5,3,26,18,0,7,"[(26, 'green'), (30, 'purple'), (31, 'blue'), (5, 'blue'), (27, 'green'), (17, 'green'), (29, 'blue')]",22.904345273971558
137,5,3,26,11,0,7,"[(16, 'blue'), (19, 'green'), (30, 'purple'), (28, 'blue'), (24, 'blue'), (29, 'blue'), (17, 'green')]",17.814948558807373
138,5,3,26,21,0,6,"[(7, 'green'), (30, 'purple'), (29, 'blue'), (19, 'green'), (22, 'green'), (17, 'green')]",27.591423749923706
139,5,3,26,16,0,8,"[(18, 'green'), (30, 'purple'), (25, 'blue'), (29, 'blue'), (20, 'blue'), (25, 'blue'), (29, 'blue'), (17, 'green')]",21.700159072875977
140,5,3,26,11,0,6,"[(26, 'green'), (21, 'purple'), (30, 'purple'), (25, 'blue'), (29, 'blue'), (17, 'green')]",18.09420895576477
141,5,3,26,12,0,7,"[(10, 'green'), (24, 'green'), (22, 'purple'), (29, 'blue'), (31, 'purple'), (30, 'purple'), (17, 'green')]",10.273804187774658
142,5,3,26,19,0,6,"[(13, 'purple'), (29, 'blue'), (20, 'green'), (15, 'purple'), (30, 'purple'), (17, 'green')]",16.39086103439331
143,5,3,26,21,0,8,"[(11, 'purple'), (21, 'blue'), (26, 'green'), (29, 'blue'), (17, 'green'), (10, 'purple'), (26, 'purple'), (30, 'purple')]",18.45038604736328
144,5,3,26,16,0,7,"[(18, 'green'), (14, 'purple'), (29, 'blue'), (20, 'green'), (26, 'purple'), (17, 'green'), (30, 'purple')]",20.436429977416992
145,5,3,26,12,0,5,"[(8, 'purple'), (26, 'green'), (29, 'blue'), (17, 'green'), (30, 'purple')]",16.368134021759033
146,5,3,26,20,0,6,"[(15, 'green'), (24, 'blue'), (30, 'purple'), (21, 'green'), (17, 'green'), (29, 'blue')]",22.48701500892639
147,5,3,26,10,0,7,"[(13, 'purple'), (20, 'green'), (9, 'purple'), (29, 'blue'), (27, 'purple'), (30, 'purple'), (17, 'green')]",8.562523365020752
148,5,3,26,19,0,8,"[(26, 'green'), (30, 'purple'), (2, 'green'), (20, 'blue'), (23, 'green'), (24, 'blue'), (29, 'blue'), (17, 'green')]",23.828858375549316
149,5,3,26,22,0,7,"[(7, 'green'), (30, 'purple'), (11, 'green'), (29, 'blue'), (7, 'green'), (18, 'green'), (17, 'green')]",25.424501419067383
